37	35	12	30
65	24	45	40
86	61	80	1
82	22	66	73
54	53	73	59
39	11	17	66
35	26	82	29
17	72	57	87
39	29	79	49
82	22	21	47
36	40	19	12
51	66	62	26
32	20	27	37
76	33	88	33
64	60	47	79
22	6	46	79
46	51	64	86
36	18	61	9
40	56	69	53
17	26	40	63
54	2	23	82
67	24	85	74
42	50	35	50
28	65	21	25
87	45	8	29
30	4	25	66
7	23	28	45
59	46	45	71
48	61	15	21
85	80	29	45
16	57	65	27
73	33	56	29
62	20	1	26
77	66	9	25
59	56	77	20
43	30	60	57
86	24	73	76
75	49	2	63
32	63	18	8
43	27	56	66
42	9	41	62
83	86	19	53
48	75	42	29
86	76	25	22
42	29	64	66
41	62	42	38
15	33	44	90
28	51	27	71
13	88	64	90
58	42	29	80
85	59	16	50
2	72	81	35
90	37	6	49
13	73	45	41
26	24	87	67
79	72	54	24
52	8	89	24
61	50	71	2
73	13	11	38
84	54	86	11
9	76	9	78
82	11	30	23
54	65	64	74
32	13	37	57
35	28	12	16
57	20	52	82
9	41	38	58
69	51	58	13
54	48	55	10
83	41	89	82
83	57	43	17
23	71	3	78
1	34	57	67
79	65	56	3
35	46	5	78
90	79	72	65
80	17	17	18
70	34	48	42
72	54	76	21
22	38	7	48
3	73	54	24
86	73	66	32
78	61	75	83
41	50	14	13
50	46	43	45
33	75	24	71
31	50	41	58
47	86	22	36
71	30	31	20
30	48	26	40
33	9	77	66
52	28	46	44
19	80	5	68
5	56	12	27
63	75	69	84
68	48	42	18
15	67	57	67
13	90	68	27
43	81	69	16
57	26	29	34
56	64	63	11
42	52	1	53
49	17	78	86
28	60	14	20
10	11	3	82
12	36	44	25
6	33	52	22
7	31	75	34
61	62	38	90
31	37	76	85
24	16	86	18
90	60	17	53
86	36	47	37
20	50	17	22
76	1	70	17
90	58	34	11
74	52	42	84
32	85	40	63
43	89	43	5
82	54	71	35
85	53	40	86
8	4	75	34
67	24	69	63
50	84	18	42
27	43	62	70
43	50	60	74
4	78	15	41
25	58	88	2
4	54	53	77
82	68	51	20
47	21	73	8
21	53	11	50
86	3	56	65
3	35	3	48
75	68	1	31
29	60	52	25
78	12	47	27
76	19	44	88
73	61	75	54
6	6	30	12
9	55	70	38
73	53	56	83
67	68	26	20
26	11	23	68
71	32	84	63
74	85	8	52
58	4	58	33
18	78	74	86
21	80	50	65
24	89	78	7
17	25	30	11
37	34	8	59
77	59	42	15
62	24	20	29
1	42	14	4
37	48	38	48
1	31	56	59
44	34	29	45
11	47	87	57
55	64	83	71
56	63	30	59
18	9	68	73
35	45	88	72
11	59	4	22
53	8	90	10
27	59	52	71
62	16	58	9
23	40	31	4
5	89	17	54
54	16	27	6
64	53	14	82
86	7	1	84
83	51	34	23
69	19	1	1
33	59	78	16
45	89	2	44
47	30	53	40
19	34	7	69
13	46	27	67
46	17	71	76
5	1	22	52
25	1	86	71
90	2	41	60
80	21	89	46
74	26	16	37
17	28	79	23
19	5	64	54
81	83	5	85
3	49	87	14
21	50	35	78
61	59	33	85
44	17	84	36
1	11	14	41
42	48	22	66
60	35	76	58
83	3	10	22
67	42	68	37
17	15	58	44
72	76	54	73
40	51	74	52
1	16	80	74
9	47	54	30
79	24	24	28
77	22	41	18
51	34	52	8
12	50	70	41
13	59	71	23
27	26	23	27
19	43	89	37
47	48	86	75
14	25	65	72
39	83	67	52
3	80	55	61
34	27	23	83
34	2	21	38
46	69	59	2
31	55	14	90
49	24	28	11
46	74	7	38
76	34	78	62
22	22	29	51
81	40	51	35
79	28	61	44
27	63	66	9
57	59	86	29
9	10	15	10
5	82	60	48
87	5	35	46
52	42	39	63
66	69	12	23
12	30	75	70
76	24	81	80
21	49	71	31
66	33	6	15
89	67	29	57
28	66	63	78
8	11	5	5
21	90	12	76
32	80	87	79
84	51	88	39
23	56	10	15
74	56	34	80
59	74	83	83
45	68	37	44
88	2	40	61
71	33	40	25
56	30	77	4
58	22	63	41
48	18	67	21
22	2	6	34
16	84	56	29
76	78	88	20
70	88	26	31
81	2	25	68
28	44	38	54
80	61	25	88
2	3	25	17
28	81	47	22
27	44	14	54
25	54	67	81
77	24	48	85
62	69	64	78
7	68	49	85
51	19	59	24
69	71	3	8
88	18	19	10
33	49	45	20
3	42	89	74
6	4	28	1
85	83	54	3
66	56	43	50
6	47	33	78
32	72	70	70
61	11	64	47
1	15	43	40
18	59	61	69
2	39	14	84
49	71	67	10
55	9	73	32
2	7	45	1
10	63	34	10
72	25	16	12
41	15	90	46
33	4	69	20
63	53	23	22
46	1	81	34
37	75	34	26
42	74	3	60
75	85	22	60
1	89	64	80
25	26	12	68
75	90	68	87
28	61	20	89
6	58	14	29
14	21	3	46
56	78	44	87
55	17	28	28
48	62	48	38
36	47	17	57
89	77	46	30
76	40	2	6
41	81	77	1
1	65	40	70
13	72	38	74
59	39	45	43
48	11	9	38
3	54	18	1
83	36	79	80
56	44	36	36
68	41	88	58
42	42	82	89
84	61	36	15
14	40	33	45
53	82	2	1
52	33	55	14
7	19	21	24
63	4	46	7
31	19	11	57
72	24	84	31
43	35	15	54
85	22	9	1
80	52	8	82
18	38	27	40
2	85	46	58
60	67	9	70
72	75	88	50
24	51	61	75
64	42	38	18
58	16	77	8
51	61	42	64
29	35	64	63
88	44	84	87
55	41	44	46
6	77	21	49
64	41	55	7
59	52	67	86
63	55	18	50
18	89	38	8
43	45	27	82
38	66	12	56
53	7	23	23
68	24	34	67
6	29	12	67
62	79	15	57
14	58	70	35
79	53	36	40
17	50	89	40
5	71	70	47
40	15	41	22
83	3	26	65
2	20	74	3
67	13	62	9
79	46	16	44
64	48	25	65
62	54	90	67
69	81	43	63
25	89	78	90
54	28	31	87
56	71	5	67
90	67	82	19
40	17	17	36
38	86	19	59
38	2	36	54
14	6	37	65
74	71	19	5
52	34	35	57
2	68	34	24
70	6	74	52
63	89	88	70
86	8	16	73
82	20	29	87
62	22	42	39
17	33	33	80
5	81	20	5
77	74	25	59
16	42	7	7
53	78	36	82
66	20	29	6
6	16	75	37
7	55	60	14
14	59	40	39
88	1	45	38
62	67	60	16
66	15	71	32
28	43	84	33
50	59	20	26
8	23	39	46
58	61	62	76
69	3	61	11
65	59	65	9
51	70	38	56
34	76	23	39
27	85	31	26
81	11	26	29
30	16	27	42
49	28	44	48
70	64	14	5
9	49	34	48
37	34	22	11
53	15	76	69
69	77	46	60
44	71	67	34
12	12	38	49
57	9	79	11
12	44	83	22
48	38	38	2
38	29	69	53
27	49	44	30
42	12	12	17
6	14	61	23
49	41	9	50
21	72	44	14
57	43	48	50
15	7	43	73
77	27	89	83
88	88	77	7
1	2	36	27
23	90	74	16
10	25	38	33
16	50	86	40
80	74	56	90
39	76	61	18
1	90	44	89
36	50	51	69
60	18	32	19
45	90	45	6
66	70	61	87
16	23	75	2
87	60	25	9
29	18	62	26
77	23	10	86
36	53	12	33
64	70	58	9
4	63	77	20
46	58	45	29
86	37	40	4
33	83	23	28
72	5	5	37
60	83	6	2
90	29	1	78
72	5	46	30
80	47	9	16
75	24	68	58
80	20	1	3
87	4	60	69
17	62	23	64
70	78	41	9
8	55	90	59
24	89	85	22
30	52	79	45
14	86	47	52
43	57	17	33
59	57	69	3
25	1	42	23
26	18	24	43
67	89	36	57
11	20	29	37
51	36	33	33
88	10	64	49
31	27	26	88
59	51	10	61
26	3	10	74
37	16	76	50
16	10	32	65
70	60	11	64
41	70	35	56
57	55	85	86
34	23	33	56
69	14	24	20
53	8	79	80
66	88	15	71
35	3	66	21
87	34	9	39
85	45	70	82
50	44	33	15
35	74	20	77
38	51	79	61
5	41	38	88
52	67	86	48
74	73	42	55
69	4	32	54
42	13	57	36
54	28	51	51
22	9	87	11
73	66	6	2
43	25	37	88
41	6	38	30
36	25	15	40
16	23	38	34
35	78	23	61
17	37	47	6
31	30	30	12
21	79	49	24
66	40	30	61
65	48	30	76
6	85	29	3
26	24	42	30
53	69	33	31
76	31	10	32
39	67	34	33
4	50	35	71
46	64	9	50
89	42	77	69
9	8	5	81
33	31	15	53
41	43	15	75
51	62	39	33
65	10	28	28
12	18	68	61
63	17	80	37
23	64	63	2
22	76	13	29
7	68	8	53
5	19	8	29
71	28	70	28
10	18	72	56
39	86	60	17
44	83	33	40
73	3	26	58
23	83	78	24
1	65	70	16
6	8	57	42
70	73	79	27
66	26	27	5
33	3	87	26
2	46	28	47
27	60	47	11
35	14	37	79
6	53	59	67
46	73	85	53
34	17	67	32
61	5	69	86
12	21	65	83
51	14	89	80
6	63	49	29
26	52	61	72
53	17	54	81
78	73	77	38
31	13	21	69
3	17	3	22
81	54	39	82
65	15	46	39
72	54	31	81
30	67	70	26
69	85	55	28
35	17	85	57
29	85	85	89
46	69	55	86
90	70	39	72
38	19	12	66
43	43	68	56
77	81	47	50
17	56	15	76
21	23	84	63
25	57	68	34
56	28	43	15
37	76	31	53
48	4	66	66
59	43	85	49
57	20	1	18
73	77	52	53
81	17	10	31
71	11	19	7
10	23	84	76
82	39	84	72
44	57	22	59
4	14	21	9
35	7	13	48
83	50	41	67
22	56	62	5
1	77	39	17
75	19	37	72
63	36	78	6
67	59	53	72
11	7	9	81
62	6	48	40
72	16	41	54
86	23	71	73
16	72	80	18
86	72	6	75
32	24	10	36
33	47	1	13
15	50	42	2
33	89	25	44
79	34	43	78
21	27	33	58
83	61	22	21
33	3	27	1
88	12	87	33
42	9	26	49
10	41	47	9
22	19	40	17
19	12	58	7
20	13	16	82
3	59	82	44
49	62	52	33
72	70	30	17
85	77	44	46
22	53	3	83
83	12	87	22
20	41	69	1
34	25	8	45
11	23	9	8
26	15	16	46
26	12	79	85
80	38	27	15
19	90	25	29
42	64	22	21
85	9	52	5
3	29	44	59
78	16	29	39
61	50	51	64
82	26	4	4
87	72	5	29
36	29	43	26
19	23	23	82
68	58	9	22
86	21	6	15
7	41	88	67
90	35	50	47
67	35	14	35
82	42	36	89
17	24	51	8
58	22	83	7
85	64	89	85
23	53	30	86
41	81	43	46
59	33	73	21
64	10	17	65
22	82	51	9
55	71	81	87
51	27	52	57
90	40	43	21
24	45	1	12
85	58	83	73
85	66	40	77
63	15	70	40
52	67	75	32
79	62	31	11
1	88	55	81
81	76	79	22
35	81	50	85
11	70	9	23
85	85	37	43
69	72	33	20
4	15	90	43
43	42	32	56
19	68	63	88
74	10	81	54
78	40	45	10
15	22	18	35
47	48	57	19
11	68	31	65
33	6	84	85
81	82	64	39
65	45	77	59
13	28	46	15
83	31	67	89
12	63	17	15
80	33	35	24
89	27	30	57
53	60	79	28
78	41	14	61
38	5	65	37
5	14	87	41
27	54	59	9
68	12	81	20
6	85	30	11
31	53	46	62
47	64	36	20
27	8	5	50
13	33	1	12
32	15	19	72
38	31	11	48
21	81	82	15
78	87	10	67
26	9	12	53
82	32	51	57
71	86	63	3
30	72	65	72
69	33	47	22
72	76	11	17
80	54	77	45
38	15	42	29
81	45	38	19
55	29	60	1
74	2	11	17
79	88	76	43
34	14	69	3
37	13	37	63
18	13	27	63
2	54	2	76
35	69	2	89
50	22	89	85
54	28	53	57
74	38	48	12
76	67	43	33
26	37	56	67
54	73	76	30
19	14	89	46
47	75	54	48
10	69	68	9
67	81	31	14
34	36	53	13
38	22	36	72
26	42	68	30
16	48	85	11
81	33	74	48
63	65	59	88
17	73	82	73
54	57	29	39
32	49	8	76
40	66	60	30
32	42	86	25
22	56	72	12
62	55	39	10
69	90	75	21
52	54	69	7
23	26	39	87
64	68	11	69
36	81	55	4
23	54	14	33
67	71	58	34
81	49	65	30
53	6	88	77
17	71	9	3
46	21	24	39
44	41	39	58
65	84	80	83
47	57	31	89
14	59	7	5
76	2	46	63
75	68	36	34
4	19	85	14
80	46	21	56
71	70	40	6
34	84	87	59
30	71	6	63
67	56	87	12
83	77	38	89
89	81	65	4
60	67	18	56
43	84	31	5
8	84	70	3
79	56	3	15
39	80	83	8
82	13	85	86
24	80	41	79
40	73	50	86
72	19	64	23
76	82	57	36
76	47	65	31
33	76	64	16
58	72	27	58
40	32	60	33
34	58	79	34
51	44	82	58
71	18	65	45
82	9	7	28
52	55	39	11
24	53	33	35
62	4	18	78
16	87	47	44
25	60	6	26
1	81	66	10
59	23	6	72
69	48	21	45
37	5	52	3
61	58	29	61
30	20	8	49
83	25	19	29
24	48	61	81
18	35	20	64
44	36	59	75
18	65	12	55
26	27	43	13
32	51	67	20
84	38	8	43
69	9	7	2
62	43	44	7
13	59	35	73
33	35	74	2
15	12	26	60
69	67	74	17
90	90	39	58
48	44	32	16
50	15	41	54
55	5	7	64
27	51	81	18
65	50	26	57
79	52	87	4
79	10	14	5
82	35	47	70
46	20	89	65
73	85	44	65
69	7	89	13
12	31	43	90
75	32	44	83
19	40	23	22
8	87	80	4
68	31	40	46
3	17	46	29
5	59	75	41
87	20	38	74
15	9	74	86
64	70	10	4
65	21	60	56
28	36	13	6
30	24	64	88
3	67	76	71
12	4	18	80
20	46	71	46
11	37	56	86
24	16	29	24
68	28	77	22
9	83	2	20
34	8	47	11
60	33	68	39
11	71	87	26
66	1	74	60
42	40	42	73
40	61	67	28
38	76	61	89
44	85	31	83
2	24	21	30
29	5	84	40
51	90	43	42
82	80	14	36
8	10	43	85
28	37	61	19
79	34	34	37
53	18	26	81
80	24	58	51
35	26	78	81
6	10	80	28
66	31	6	90
67	11	90	63
61	51	39	52
71	8	61	2
33	39	35	67
4	52	62	4
59	59	55	56
78	41	56	75
25	25	89	5
53	13	54	46
6	30	83	67
31	27	51	47
59	61	67	79
35	45	49	9
52	90	6	68
40	19	62	66
53	75	39	14
59	5	85	13
62	75	13	15
39	11	40	32
4	56	75	24
32	81	40	37
69	8	52	61
3	6	15	68
28	22	42	9
45	49	77	80
90	17	53	2
24	6	80	43
5	36	23	66
87	12	16	65
34	13	41	3
85	65	8	85
58	40	15	22
7	78	36	34
57	33	39	58
25	82	49	88
40	72	40	70
38	84	83	45
86	70	69	74
82	77	80	35
11	13	1	84
58	34	75	22
55	58	21	7
19	21	85	80
71	31	9	1
83	29	51	81
50	16	74	22
3	2	38	31
49	55	34	29
14	1	83	64
19	37	34	87
1	64	23	55
42	22	21	20
34	14	70	17
68	50	9	2
42	70	82	23
63	41	34	13
59	1	57	67
29	8	64	61
29	74	4	70
53	22	32	54
74	49	14	81
3	86	29	44
72	79	22	48
38	35	18	66
79	32	50	60
72	55	5	60
16	39	13	37
57	5	64	31
56	39	60	29
29	24	16	68
11	9	43	54
67	7	11	83
72	35	68	78
75	14	4	88
32	53	87	55
86	70	15	80
74	32	85	11
42	73	20	67
47	34	49	62
13	39	5	12
68	23	79	55
5	49	45	48
43	79	2	39
14	47	65	5
40	51	28	47
86	73	22	82
80	49	34	87
29	8	57	88
61	57	48	13
14	56	55	59
5	56	38	3
69	60	18	54
62	30	4	10
1	24	13	17
34	19	10	53
43	24	57	77
22	15	82	31
52	42	60	44
51	83	23	89
50	81	64	45
19	8	28	17
25	16	81	1
49	59	28	24
79	63	59	45
7	89	80	86
19	31	59	76
78	24	46	30
60	3	51	42
40	64	32	62
57	48	75	87
47	37	39	77
14	61	74	42
64	84	34	29
46	31	64	37
63	64	39	86
54	64	57	69
62	18	9	80
77	48	46	7
1	42	19	31
38	15	68	25
39	24	69	5
77	86	17	58
12	51	36	2
30	29	24	74
54	59	61	65
33	43	73	47
47	90	9	51
63	44	66	25
8	52	8	37
37	66	28	9
37	81	39	8
25	40	31	60
9	22	76	1
48	17	1	14
1	22	50	84
9	90	23	50
70	52	73	19
69	77	28	56
85	72	73	5
78	71	79	59
39	79	15	19
53	3	51	34
69	77	80	52
83	37	67	22
76	50	11	27
44	5	65	43
65	76	10	66
16	13	36	83
83	80	15	63
1	46	59	41
9	1	54	80
34	5	8	84
80	23	66	73
16	90	47	77
26	26	87	42
3	14	50	87
31	79	29	48
48	10	43	49
27	67	58	10
22	57	72	54
72	65	16	76
67	30	89	10
67	76	36	74
56	61	70	82
79	70	80	6
20	68	52	68
74	82	14	46
14	57	40	57
80	11	39	62
14	5	81	47
34	82	31	73
50	2	3	2
70	15	29	7
7	28	81	11
29	68	12	25
88	52	79	39
57	53	73	27
16	71	43	8
50	50	46	75
44	81	20	81
9	4	15	82
16	60	57	54
28	70	54	39
47	73	81	6
55	40	8	14
52	41	11	59
75	66	57	67
60	34	14	81
10	67	28	10
68	61	75	6
3	20	49	85
24	53	41	76
6	28	77	56
82	78	39	86
1	2	80	12
77	14	38	48
61	55	65	42
7	85	78	73
29	62	70	69
3	12	21	45
35	47	5	28
33	32	23	17
40	58	59	88
36	85	37	27
20	49	67	66
40	50	38	76
36	18	43	36
29	36	22	6
3	47	1	63
21	53	52	13
17	28	84	80
10	82	20	52
15	10	16	68
73	32	39	41
44	55	4	35
56	51	64	7
68	81	44	9
24	27	87	22
24	30	56	34
3	73	24	62
8	1	13	67
17	78	58	27
11	12	11	46
69	79	2	59
55	55	15	85
33	4	56	78
10	55	32	9
20	19	43	65
37	7	6	77
13	51	10	50
55	87	89	58
29	16	44	48
85	13	53	34
43	13	43	84
71	88	30	6
36	64	30	6
26	10	89	35
14	20	18	48
47	13	83	4
88	42	44	68
59	31	86	35
87	47	8	46
59	1	46	74
24	88	2	17
9	34	78	1
78	32	10	88
3	25	24	8
16	19	58	82
25	38	9	60
69	53	59	11
6	47	29	59
49	33	77	27
88	46	44	16
56	7	90	88
69	31	14	8
75	30	37	24
85	16	59	52
8	43	30	89
58	32	74	3
64	68	73	15
67	64	78	1
23	53	79	20
9	73	4	39
89	70	6	52
64	57	61	59
80	11	43	65
23	39	66	6
81	68	40	85
51	65	46	29
70	78	45	81
50	72	27	66
73	25	61	20
41	48	57	56
53	8	75	77
23	9	10	20
68	10	69	40
89	51	60	38
1	51	76	13
75	80	25	89
72	47	43	64
45	3	72	33
85	12	64	34
51	25	44	29
40	59	71	83
88	30	74	39
19	38	66	84
81	89	13	47
21	23	41	53
9	49	30	47
90	30	4	63
27	5	51	46
56	36	32	31
1	81	77	88
50	6	30	20
33	12	42	51
57	43	69	72
50	39	81	15
54	45	43	84
84	36	58	61
28	74	57	74
49	44	22	87
8	73	64	89
47	54	22	87
9	13	54	36
47	6	75	77
33	1	89	18
21	90	41	12
41	21	74	44
26	78	43	3
83	35	26	85
35	29	73	44
45	32	22	39
63	53	34	45
36	30	42	30
43	73	21	15
81	65	71	40
13	17	54	90
57	67	14	61
25	63	7	62
58	29	18	50
78	44	27	78
82	82	4	41
63	34	13	35
55	70	57	7
54	72	34	82
85	59	47	57
44	63	70	79
81	26	29	75
38	2	9	21
78	90	81	68
37	51	7	42
55	27	70	79
17	88	75	87
85	90	86	37
51	1	22	87
14	26	45	51
21	38	58	74
49	21	25	41
8	73	48	24
10	16	82	84
72	52	67	11
45	40	15	9
23	86	40	39
54	73	24	39
6	32	36	3
64	11	53	26
48	41	83	37
14	20	43	30
43	68	50	17
35	32	90	23
62	77	24	29
74	29	74	63
17	53	49	39
7	55	25	75
9	13	89	61
33	54	4	37
21	46	28	30
15	88	34	34
84	68	44	61
69	65	23	39
23	84	49	15
77	17	33	5
75	34	54	61
81	81	70	59
2	8	19	85
19	65	9	64
33	77	30	23
39	41	70	78
9	61	69	8
18	24	7	32
1	49	26	73
5	87	74	16
42	5	29	28
43	85	81	76
23	9	16	10
77	18	78	49
45	85	32	76
73	77	18	34
23	63	36	20
82	28	89	67
27	63	23	74
53	73	18	49
4	52	35	29
54	7	20	85
73	73	47	79
10	65	35	12
87	63	23	29
77	49	25	70
81	87	42	6
54	40	61	60
29	22	11	6
14	53	29	71
17	18	78	28
24	65	77	60
13	27	58	37
75	61	87	22
90	28	86	59
63	50	16	21
65	81	27	80
48	56	41	13
75	81	43	67
3	36	36	73
61	34	40	31
77	29	87	81
47	84	81	27
34	60	70	83
53	33	90	52
66	40	77	64
78	34	51	36
52	68	72	23
85	13	69	3
51	9	29	2
60	47	57	78
27	56	80	62
88	5	8	40
24	37	42	31
51	45	65	51
10	16	31	26
52	42	51	45
43	28	23	39
69	25	6	51
90	66	33	43
75	33	45	53
46	39	1	83
31	90	17	68
49	47	73	81
25	72	22	43
27	24	63	86
18	47	19	12
83	51	19	27
46	89	1	67
69	72	38	46
4	12	15	58
58	33	31	34
21	64	41	83
15	14	83	55
23	36	38	47
78	82	80	29
24	87	20	42
76	67	38	87
19	30	90	20
67	41	24	35
49	57	25	5
62	21	84	63
37	4	78	66
28	85	27	54
88	72	47	9
36	63	35	30
29	81	71	79
49	55	8	59
69	37	43	40
1	53	42	87
87	52	46	22
90	59	68	34
57	64	82	31
38	41	14	38
14	67	74	71
55	21	17	3
37	69	71	2
17	65	66	24
31	83	23	48
5	42	68	63
70	13	38	20
13	80	78	16
65	14	42	68
33	47	24	58
53	10	83	57
76	26	80	50
68	26	44	73
20	54	69	28
70	73	36	83
81	32	3	5
9	46	62	67
72	74	81	48
5	17	59	12
66	11	37	57
88	71	85	83
9	64	75	6
50	47	89	27
56	82	52	78
28	12	89	49
7	36	62	47
11	66	76	74
54	71	89	53
2	26	29	38
51	34	66	68
58	86	85	41
